code	desc
300.02	generalized anxiety disorder
300.09	other anxiety states
300.11	conversion disorder
300.12	dissociative amnesia
300.14	dissociative identity disorder
300.15	dissociative disorder or reaction, unspecified
300.16	factitious disorder with predominantly psychological signs and symptoms
300.21	agoraphobia with panic disorder
300.22	agoraphobia without mention of panic attacks
300.29	other isolated or specific phobias
300.3	obsessive-compulsive disorders
300.4	dysthymic disorder
300.7	hypochondriasis
300.89	other somatoform disorders
300.9	unspecified nonpsychotic mental disorder
301.0	paranoid personality disorder
301.13	cyclothymic disorder
301.20	schizoid personality disorder, unspecified
301.22	schizotypal personality disorder
301.3	explosive personality disorder
301.4	obsessive-compulsive personality disorder
301.50	histrionic personality disorder, unspecified
301.51	chronic factitious illness with physical symptoms
301.7	antisocial personality disorder
301.81	narcissistic personality disorder
301.83	borderline personality disorder
301.9	unspecified personality disorder
302.50	trans-sexualism with unspecified sexual history
302.85	gender identity disorder in adolescents or adults
302.9	unspecified psychosexual disorder
303.00	acute alcoholic intoxication in alcoholism, unspecified
303.01	acute alcoholic intoxication in alcoholism, continuous
303.02	acute alcoholic intoxication in alcoholism, episodic
303.03	acute alcoholic intoxication in alcoholism, in remission
303.90	other and unspecified alcohol dependence, unspecified
303.91	other and unspecified alcohol dependence, continuous
303.92	other and unspecified alcohol dependence, episodic
303.93	other and unspecified alcohol dependence, in remission
304.00	opioid type dependence, unspecified
304.01	opioid type dependence, continuous
304.02	opioid type dependence, episodic
304.03	opioid type dependence, in remission
304.10	sedative, hypnotic or anxiolytic dependence, unspecified
304.11	sedative, hypnotic or anxiolytic dependence, continuous
304.20	cocaine dependence, unspecified
304.21	cocaine dependence, continuous
304.22	cocaine dependence, episodic
304.23	cocaine dependence, in remission
304.30	cannabis dependence, unspecified
304.31	cannabis dependence, continuous
304.40	amphetamine and other psychostimulant dependence, unspecified
304.41	amphetamine and other psychostimulant dependence, continuous
304.43	amphetamine and other psychostimulant dependence, in remission
304.60	other specified drug dependence, unspecified
304.61	other specified drug dependence, continuous
304.70	combinations of opioid type drug with any other drug dependence, unspecified
304.71	combinations of opioid type drug with any other drug dependence, continuous
304.72	combinations of opioid type drug with any other drug dependence, episodic
304.73	combinations of opioid type drug with any other drug dependence, in remission
304.80	combinations of drug dependence excluding opioid type drug, unspecified
304.81	combinations of drug dependence excluding opioid type drug, continuous
304.83	combinations of drug dependence excluding opioid type drug, in remission
304.90	unspecified drug dependence, unspecified
304.91	unspecified drug dependence, continuous
304.93	unspecified drug dependence, in remission
305.00	alcohol abuse, unspecified
305.01	alcohol abuse, continuous
305.02	alcohol abuse, episodic
305.03	alcohol abuse, in remission
305.1	tobacco use disorder
305.20	cannabis abuse, unspecified
305.21	cannabis abuse, continuous
305.22	cannabis abuse, episodic
305.23	cannabis abuse, in remission
305.30	hallucinogen abuse, unspecified
305.31	hallucinogen abuse, continuous
305.40	sedative, hypnotic or anxiolytic abuse, unspecified
305.41	sedative, hypnotic or anxiolytic abuse, continuous
305.43	sedative, hypnotic or anxiolytic abuse, in remission
305.50	opioid abuse, unspecified
305.51	opioid abuse, continuous
305.52	opioid abuse, episodic
305.53	opioid abuse, in remission
305.60	cocaine abuse, unspecified
305.61	cocaine abuse, continuous
305.62	cocaine abuse, episodic
305.63	cocaine abuse, in remission
305.70	amphetamine or related acting sympathomimetic abuse, unspecified
305.71	amphetamine or related acting sympathomimetic abuse, continuous
305.73	amphetamine or related acting sympathomimetic abuse, in remission
305.80	antidepressant type abuse, unspecified
305.83	antidepressant type abuse, in remission
305.90	other, mixed, or unspecified drug abuse, unspecified
305.91	other, mixed, or unspecified drug abuse, continuous
305.92	other, mixed, or unspecified drug abuse, episodic
305.93	other, mixed, or unspecified drug abuse, in remission
306.0	musculoskeletal malfunction arising from mental factors
306.1	respiratory malfunction arising from mental factors
306.2	cardiovascular malfunction arising from mental factors
306.8	other specified psychophysiological malfunction
306.9	unspecified psychophysiological malfunction
307.1	anorexia nervosa
307.23	tourette's disorder
307.42	persistent disorder of initiating or maintaining sleep
307.47	other dysfunctions of sleep stages or arousal from sleep
307.49	other specific disorders of sleep of nonorganic origin
307.50	eating disorder, unspecified
307.51	bulimia nervosa
307.52	pica
307.59	other disorders of eating
307.6	enuresis
307.81	tension headache
307.89	other pain disorders related to psychological factors
307.9	other and unspecified special symptoms or syndromes, not elsewhere classified
308.0	predominant disturbance of emotions
308.1	predominant disturbance of consciousness
308.2	predominant psychomotor disturbance
308.3	other acute reactions to stress
308.9	unspecified acute reaction to stress
309.0	adjustment disorder with depressed mood
309.1	prolonged depressive reaction
309.24	adjustment disorder with anxiety
309.28	adjustment disorder with mixed anxiety and depressed mood
309.3	adjustment disorder with disturbance of conduct
309.4	adjustment disorder with mixed disturbance of emotions and conduct
309.81	posttraumatic stress disorder
309.89	other specified adjustment reactions
309.9	unspecified adjustment reaction
310.0	frontal lobe syndrome
310.1	personality change due to conditions classified elsewhere
310.2	postconcussion syndrome
310.8	other specified nonpsychotic mental disorders following organic brain damage
310.9	unspecified nonpsychotic mental disorder following organic brain damage
311	depressive disorder, not elsewhere classified
312.30	impulse control disorder, unspecified
312.34	intermittent explosive disorder
312.39	other disorders of impulse control
312.89	other conduct disorder
312.9	unspecified disturbance of conduct
313.81	oppositional defiant disorder
314.00	attention deficit disorder without mention of hyperactivity
314.01	attention deficit disorder with hyperactivity
315.2	other specific developmental learning difficulties
315.31	expressive language disorder
315.39	other developmental speech or language disorder
315.4	developmental coordination disorder
315.8	other specified delays in development
315.9	unspecified delay in development
316	psychic factors associated with diseases classified elsewhere
317	mild intellectual disabilities
318.0	moderate intellectual disabilities
318.1	severe intellectual disabilities
318.2	profound intellectual disabilities
319	unspecified intellectual disabilities
320.0	hemophilus meningitis
320.1	pneumococcal meningitis
320.2	streptococcal meningitis
320.3	staphylococcal meningitis
320.7	meningitis in other bacterial diseases classified elsewhere
320.82	meningitis due to gram-negative bacteria, not elsewhere classified
320.89	meningitis due to other specified bacteria
320.9	meningitis due to unspecified bacterium
321.0	cryptococcal meningitis
321.2	meningitis due to viruses not elsewhere classified
322.0	nonpyogenic meningitis
322.1	eosinophilic meningitis
322.2	chronic meningitis
322.9	meningitis, unspecified
323.4	other encephalitis, myelitis, and encephalomyelitis due to infection classified elsewhere
323.41	other encephalitis and encephalomyelitis due to other infections classified elsewhere
323.51	encephalitis and encephalomyelitis following immunization procedures
323.6	postinfectious encephalitis, myelitis, and encephalomyelitis
323.61	infectious acute disseminated encephalomyelitis (adem)
323.62	other postinfectious encephalitis and encephalomyelitis
323.72	toxic myelitis
323.8	other causes of encephalitis, myelitis, and encephalomyelitis
323.81	other causes of encephalitis and encephalomyelitis
323.82	other causes of myelitis
323.9	unspecified causes of encephalitis, myelitis, and encephalomyelitis
324.0	intracranial abscess
324.1	intraspinal abscess
324.9	intracranial and intraspinal abscess of unspecified site
325	phlebitis and thrombophlebitis of intracranial venous sinuses
326	late effects of intracranial abscess or pyogenic infection
327.13	recurrent hypersomnia
327.19	other organic hypersomnia
327.20	organic sleep apnea, unspecified
327.21	primary central sleep apnea
327.23	obstructive sleep apnea (adult)(pediatric)
327.24	idiopathic sleep related non-obstructive alveolar hypoventilation
327.25	congenital central alveolar hypoventilation syndrome
327.26	sleep related hypoventilation/hypoxemia in conditions classifiable elsewhere
327.27	central sleep apnea in conditions classified elsewhere
327.37	circadian rhythm sleep disorder in conditions classified elsewhere
327.42	rem sleep behavior disorder
330.0	leukodystrophy
330.1	cerebral lipidoses
330.8	other specified cerebral degenerations in childhood
331.0	alzheimer's disease
331.19	other frontotemporal dementia
331.3	communicating hydrocephalus
331.4	obstructive hydrocephalus
331.5	idiopathic normal pressure hydrocephalus (inph)
331.82	dementia with lewy bodies
331.83	mild cognitive impairment, so stated
331.89	other cerebral degeneration
331.9	cerebral degeneration, unspecified
332.0	paralysis agitans
332.1	secondary parkinsonism
333.0	other degenerative diseases of the basal ganglia
333.1	essential and other specified forms of tremor
333.2	myoclonus
333.4	huntington's chorea
333.5	other choreas
333.6	genetic torsion dystonia
333.7	acquired torsion dystonia
333.72	acute dystonia due to drugs
333.79	other acquired torsion dystonia
333.81	blepharospasm
333.82	orofacial dyskinesia
333.84	organic writers' cramp
333.85	subacute dyskinesia due to drugs
333.90	unspecified extrapyramidal disease and abnormal movement disorder
333.91	stiff-man syndrome
333.92	neuroleptic malignant syndrome
333.94	restless legs syndrome (rls)
333.99	other extrapyramidal diseases and abnormal movement disorders
334.0	friedreich's ataxia
334.1	hereditary spastic paraplegia
334.2	primary cerebellar degeneration
334.3	other cerebellar ataxia
334.4	cerebellar ataxia in diseases classified elsewhere
334.8	other spinocerebellar diseases
334.9	spinocerebellar disease, unspecified
335.10	spinal muscular atrophy, unspecified
335.11	kugelberg-welander disease
335.20	amyotrophic lateral sclerosis
335.22	progressive bulbar palsy
335.23	pseudobulbar palsy
336.0	syringomyelia and syringobulbia
336.1	vascular myelopathies
336.3	myelopathy in other diseases classified elsewhere
336.8	other myelopathy
336.9	unspecified disease of spinal cord
337.0	idiopath auto neuropathy
337.01	carotid sinus syndrome
337.09	other idiopathic peripheral autonomic neuropathy
337.1	peripheral autonomic neuropathy in disorders classified elsewhere
337.20	reflex sympathetic dystrophy, unspecified
337.21	reflex sympathetic dystrophy of the upper limb
337.22	reflex sympathetic dystrophy of the lower limb
337.29	reflex sympathetic dystrophy of other specified site
337.3	autonomic dysreflexia
337.9	unspecified disorder of autonomic nervous system
338.0	central pain syndrome
338.11	acute pain due to trauma
338.12	acute post-thoracotomy pain
338.18	other acute postoperative pain
338.19	other acute pain
338.21	chronic pain due to trauma
338.22	chronic post-thoracotomy pain
338.28	other chronic postoperative pain
338.29	other chronic pain
338.3	neoplasm related pain (acute) (chronic)
338.4	chronic pain syndrome
339.00	cluster headache syndrome, unspecified
339.02	chronic cluster headache
339.12	chronic tension type headache
339.20	post-traumatic headache, unspecified
339.3	drug induced headache, not elsewhere classified
339.89	other headache syndromes
340	multiple sclerosis
341.0	neuromyelitis optica
341.1	schilder's disease
341.20	acute (transverse) myelitis nos
341.8	other demyelinating diseases of central nervous system
341.9	demyelinating disease of central nervous system, unspecified
342.00	flaccid hemiplegia and hemiparesis affecting unspecified side
342.01	flaccid hemiplegia and hemiparesis affecting dominant side
342.02	flaccid hemiplegia and hemiparesis affecting nondominant side
342.10	spastic hemiplegia and hemiparesis affecting unspecified side
342.11	spastic hemiplegia and hemiparesis affecting dominant side
342.12	spastic hemiplegia and hemiparesis affecting nondominant side
342.80	other specified hemiplegia and hemiparesis affecting unspecified side
342.81	other specified hemiplegia and hemiparesis affecting dominant side
342.82	other specified hemiplegia and hemiparesis affecting nondominant side
342.90	hemiplegia, unspecified, affecting unspecified side
342.91	hemiplegia, unspecified, affecting dominant side
342.92	hemiplegia, unspecified, affecting nondominant side
343.0	congenital diplegia
343.1	congenital hemiplegia
343.2	congenital quadriplegia
343.4	infantile hemiplegia
343.8	other specified infantile cerebral palsy
343.9	infantile cerebral palsy, unspecified
344.00	quadriplegia, unspecified
344.01	quadriplegia, c1-c4, complete
344.02	quadriplegia, c1-c4, incomplete
344.03	quadriplegia, c5-c7, complete
344.04	quadriplegia, c5-c7, incomplete
344.09	other quadriplegia
344.1	paraplegia
344.2	diplegia of upper limbs
344.30	monoplegia of lower limb affecting unspecified side
344.31	monoplegia of lower limb affecting dominant side
344.40	monoplegia of upper limb affecting unspecified side
344.41	monoplegia of upper limb affecting dominant side
344.42	monoplegia of upper limb affecting nondominant sde
344.5	unspecified monoplegia
344.60	cauda equina syndrome without mention of neurogenic bladder
344.61	cauda equina syndrome with neurogenic bladder
344.81	locked-in state
344.89	other specified paralytic syndrome
344.9	paralysis, unspecified
345.00	generalized nonconvulsive epilepsy, without mention of intractable epilepsy
345.01	generalized nonconvulsive epilepsy, with intractable epilepsy
345.10	generalized convulsive epilepsy, without mention of intractable epilepsy
345.11	generalized convulsive epilepsy, with intractable epilepsy
345.2	petit mal status
345.3	grand mal status
345.40	localization-related (focal) (partial) epilepsy and epileptic syndromes with complex partial seizures, without mention of intractable epilepsy
345.41	localization-related (focal) (partial) epilepsy and epileptic syndromes with complex partial seizures, with intractable epilepsy
345.50	localization-related (focal) (partial) epilepsy and epileptic syndromes with simple partial seizures, without mention of intractable epilepsy
345.51	localization-related (focal) (partial) epilepsy and epileptic syndromes with simple partial seizures, with intractable epilepsy
345.70	epilepsia partialis continua, without mention of intractable epilepsy
345.71	epilepsia partialis continua, with intractable epilepsy
345.80	other forms of epilepsy and recurrent seizures, without mention of intractable epilepsy
345.81	other forms of epilepsy and recurrent seizures, with intractable epilepsy
345.90	epilepsy, unspecified, without mention of intractable epilepsy
345.91	epilepsy, unspecified, with intractable epilepsy
346.00	migraine with aura, without mention of intractable migraine without mention of status migrainosus
346.20	variants of migraine, not elsewhere classified, without mention of intractable migraine without mention of status migrainosus
346.70	chronic migraine without aura, without mention of intractable migraine without mention of status migrainosus
346.80	other forms of migraine, without mention of intractable migraine without mention of status migrainosus
346.90	migraine, unspecified, without mention of intractable migraine without mention of status migrainosus
346.91	migraine, unspecified, with intractable migraine, so stated, without mention of status migrainosus
346.93	migraine, unspecified, with intractable migraine, so stated, with status migrainosus
347.00	narcolepsy, without cataplexy
347.01	narcolepsy, with cataplexy
347.10	narcolepsy in conditions classified elsewhere, without cataplexy
348.0	cerebral cysts
348.1	anoxic brain damage
348.2	benign intracranial hypertension
348.3	encephalopathy, not elsewhere classified
348.30	encephalopathy, unspecified
348.31	metabolic encephalopathy
348.39	other encephalopathy
348.4	compression of brain
348.5	cerebral edema
348.8	brain conditions nec
348.81	temporal sclerosis
348.82	brain death
348.89	other conditions of brain
348.9	unspecified condition of brain
349.0	reaction to spinal or lumbar puncture
349.1	nervous system complications from surgically implanted device
349.2	disorders of meninges, not elsewhere classified
349.31	accidental puncture or laceration of dura during a procedure
349.39	other dural tear
349.81	cerebrospinal fluid rhinorrhea
349.82	toxic encephalopathy
349.89	other specified disorders of nervous system
349.9	unspecified disorders of nervous system
350.1	trigeminal neuralgia
350.2	atypical face pain
350.9	trigeminal nerve disorder, unspecified
351.0	bell's palsy
351.8	other facial nerve disorders
351.9	facial nerve disorder, unspecified
352.2	other disorders of glossopharyngeal [9th] nerve
352.3	disorders of pneumogastric [10th] nerve
352.4	disorders of accessory [11th] nerve
352.6	multiple cranial nerve palsies
352.9	unspecified disorder of cranial nerves
353.0	brachial plexus lesions
353.6	phantom limb (syndrome)
354.0	carpal tunnel syndrome
354.1	other lesion of median nerve
354.2	lesion of ulnar nerve
354.3	lesion of radial nerve
354.5	mononeuritis multiplex
354.8	other mononeuritis of upper limb
354.9	mononeuritis of upper limb, unspecified
355.0	lesion of sciatic nerve
355.1	meralgia paresthetica
355.2	other lesion of femoral nerve
355.3	lesion of lateral popliteal nerve
355.5	tarsal tunnel syndrome
355.6	lesion of plantar nerve
355.71	causalgia of lower limb
355.79	other mononeuritis of lower limb
355.8	mononeuritis of lower limb, unspecified
355.9	mononeuritis of unspecified site
356.1	peroneal muscular atrophy
356.2	hereditary sensory neuropathy
356.8	other specified idiopathic peripheral neuropathy
356.9	unspecified hereditary and idiopathic peripheral neuropathy
357.0	acute infective polyneuritis
357.1	polyneuropathy in collagen vascular disease
357.2	polyneuropathy in diabetes
357.3	polyneuropathy in malignant disease
357.4	polyneuropathy in other diseases classified elsewhere
357.5	alcoholic polyneuropathy
357.6	polyneuropathy due to drugs
357.7	polyneuropathy due to other toxic agents
357.8	other inflammatory and toxic neuropathies
357.81	chronic inflammatory demyelinating polyneuritis
357.82	critical illness polyneuropathy
357.89	other inflammatory and toxic neuropathy
358.0	myasthenia gravis
358.00	myasthenia gravis without (acute) exacerbation
358.01	myasthenia gravis with (acute) exacerbation
358.1	myasthenic syndromes in diseases classified elsewhere
358.8	other specified myoneural disorders
358.9	myoneural disorders, unspecified
359.0	congenital hereditary muscular dystrophy
359.1	hereditary progressive muscular dystrophy
359.2	myotonic disorders
359.21	myotonic muscular dystrophy
359.22	myotonia congenita
359.3	periodic paralysis
359.4	toxic myopathy
359.5	myopathy in endocrine diseases classified elsewhere
359.71	inclusion body myositis
359.81	critical illness myopathy
359.89	other myopathies
359.9	myopathy, unspecified
360.00	purulent endophthalmitis, unspecified
360.01	acute endophthalmitis
360.02	panophthalmitis
360.03	chronic endophthalmitis
360.12	panuveitis
360.19	other endophthalmitis
360.40	degenerated globe or eye, unspecified
360.43	hemophthalmos, except current injury
361.00	retinal detachment with retinal defect, unspecified
361.01	recent retinal detachment, partial, with single defect
361.05	recent retinal detachment, total or subtotal
361.06	old retinal detachment, partial
361.07	old retinal detachment, total or subtotal
361.2	serous retinal detachment
361.89	other forms of retinal detachment
361.9	unspecified retinal detachment
362.01	background diabetic retinopathy
362.02	proliferative diabetic retinopathy
362.03	nonproliferative diabetic retinopathy nos
362.04	mild nonproliferative diabetic retinopathy
362.05	moderate nonproliferative diabetic retinopathy
362.06	severe nonproliferative diabetic retinopathy
362.07	diabetic macular edema
362.10	background retinopathy, unspecified
362.11	hypertensive retinopathy
362.13	changes in vascular appearance of retina
362.17	other intraretinal microvascular abnormalities
362.21	retrolental fibroplasia
362.30	retinal vascular occlusion, unspecified
362.31	central retinal artery occlusion
362.32	retinal arterial branch occlusion
362.33	partial retinal arterial occlusion
362.34	transient retinal arterial occlusion
362.41	central serous retinopathy
362.50	macular degeneration (senile), unspecified
362.51	nonexudative senile macular degeneration
362.52	exudative senile macular degeneration
362.53	cystoid macular degeneration
362.74	pigmentary retinal dystrophy
362.75	other dystrophies primarily involving the sensory retina
362.81	retinal hemorrhage
362.83	retinal edema
362.84	retinal ischemia
362.89	other retinal disorders
362.9	unspecified retinal disorder
363.15	disseminated retinitis and retinochoroiditis, pigment epitheliopathy
363.20	chorioretinitis, unspecified
363.62	expulsive choroidal hemorrhage
363.72	hemorrhagic choroidal detachment
364.00	acute and subacute iridocyclitis, unspecified
364.03	secondary iridocyclitis, infectious
364.3	unspecified iridocyclitis
364.41	hyphema of iris and ciliary body
364.70	adhesions of iris, unspecified
364.9	unspecified disorder of iris and ciliary body
365.00	preglaucoma, unspecified
365.10	open-angle glaucoma, unspecified
365.11	primary open angle glaucoma
365.12	low tension open-angle glaucoma
365.20	primary angle-closure glaucoma, unspecified
365.22	acute angle-closure glaucoma
365.23	chronic angle-closure glaucoma
365.44	glaucoma associated with systemic syndromes
365.52	pseudoexfoliation glaucoma
365.63	glaucoma associated with vascular disorders
365.65	glaucoma associated with ocular trauma
365.70	glaucoma stage, unspecified
365.73	severe stage glaucoma
365.89	other specified glaucoma
365.9	unspecified glaucoma
366.16	senile nuclear sclerosis
366.41	diabetic cataract
366.46	cataract associated with radiation and other physical influences
366.8	other cataract
366.9	unspecified cataract
367.1	myopia
367.4	presbyopia
368.00	amblyopia, unspecified
368.01	strabismic amblyopia
368.11	sudden visual loss
368.12	transient visual loss
368.13	visual discomfort
368.15	other visual distortions and entoptic phenomena
368.16	psychophysical visual disturbances
368.2	diplopia
368.40	visual field defect, unspecified
368.41	scotoma involving central area
368.44	other localized visual field defect
368.46	homonymous bilateral field defects
368.47	heteronymous bilateral field defects
368.59	other color vision deficiencies
368.8	other specified visual disturbances
368.9	unspecified visual disturbance
369.00	profound impairment, both eyes, impairment level not further specified
369.01	better eye: total vision impairment; lesser eye: total vision impairment
369.10	moderate or severe impairment, better eye, impairment level not further specified
369.3	unqualified visual loss, both eyes
369.4	legal blindness, as defined in u.s.a.
369.60	profound impairment, one eye, impairment level not further specified
369.70	moderate or severe impairment, one eye, impairment level not further specified
369.8	unqualified visual loss, one eye
369.9	unspecified visual loss
370.00	corneal ulcer, unspecified
370.05	mycotic corneal ulcer
370.24	photokeratitis
370.34	exposure keratoconjunctivitis
370.8	other forms of keratitis
370.9	unspecified keratitis
371.40	corneal degeneration, unspecified
371.43	band-shaped keratopathy
371.82	corneal disorder due to contact lens
371.89	other corneal disorders
372.00	acute conjunctivitis, unspecified
372.03	other mucopurulent conjunctivitis
372.10	chronic conjunctivitis, unspecified
372.14	other chronic allergic conjunctivitis
372.30	conjunctivitis, unspecified
372.39	other conjunctivitis
372.40	pterygium, unspecified
372.72	conjunctival hemorrhage
372.73	conjunctival edema
372.74	vascular abnormalities of conjunctiva
372.75	conjunctival cysts
372.89	other disorders of conjunctiva
372.9	unspecified disorder of conjunctiva
373.00	blepharitis, unspecified
373.11	hordeolum externum
373.12	hordeolum internum
373.13	abscess of eyelid
373.2	chalazion
373.9	unspecified inflammation of eyelid
374.10	ectropion, unspecified
374.20	lagophthalmos, unspecified
374.30	ptosis of eyelid, unspecified
374.31	paralytic ptosis
374.32	myogenic ptosis
374.43	abnormal innervation syndrome of eyelid
374.52	hyperpigmentation of eyelid
374.82	edema of eyelid
374.89	other disorders of eyelid
374.9	unspecified disorder of eyelid
375.00	dacryoadenitis, unspecified
375.01	acute dacryoadenitis
375.15	tear film insufficiency, unspecified
375.20	epiphora, unspecified as to cause
375.30	dacryocystitis, unspecified
375.55	obstruction of nasolacrimal duct, neonatal
375.56	stenosis of nasolacrimal duct, acquired
375.9	unspecified disorder of lacrimal system
376.01	orbital cellulitis
376.03	orbital osteomyelitis
376.11	orbital granuloma
376.12	orbital myositis
376.30	exophthalmos, unspecified
376.32	orbital hemorrhage
376.33	orbital edema or congestion
376.35	pulsating exophthalmos
376.52	enophthalmos due to trauma or surgery
376.89	other orbital disorders
376.9	unspecified disorder of orbit
377.00	papilledema, unspecified
377.01	papilledema associated with increased intracranial pressure
377.02	papilledema associated with decreased ocular pressure
377.10	optic atrophy, unspecified
377.16	hereditary optic atrophy
377.30	optic neuritis, unspecified
377.33	nutritional optic neuropathy
377.39	other optic neuritis
377.41	ischemic optic neuropathy
377.49	other disorders of optic nerve
377.51	disorders of optic chiasm associated with pituitary neoplasms and disorders
377.75	cortical blindness
378.00	esotropia, unspecified
378.10	exotropia, unspecified
378.20	intermittent heterotropia, unspecified
378.42	exophoria
378.50	paralytic strabismus, unspecified
378.51	third or oculomotor nerve palsy, partial
378.52	third or oculomotor nerve palsy, total
378.53	fourth or trochlear nerve palsy
378.54	sixth or abducens nerve palsy
378.55	external ophthalmoplegia
378.71	duane's syndrome
378.81	palsy of conjugate gaze
378.82	spasm of conjugate gaze
378.86	internuclear ophthalmoplegia
378.87	other dissociated deviation of eye movements
378.9	unspecified disorder of eye movements
379.00	scleritis, unspecified
379.09	other scleritis and episcleritis
379.21	vitreous degeneration
379.22	crystalline deposits in vitreous
379.23	vitreous hemorrhage
379.24	other vitreous opacities
379.40	abnormal pupillary function, unspecified
379.41	anisocoria
379.42	miosis (persistent), not due to miotics
379.43	mydriasis (persistent), not due to mydriatics
379.50	nystagmus, unspecified
379.52	latent nystagmus
379.55	dissociated nystagmus
379.56	other forms of nystagmus
379.8	other specified disorders of eye and adnexa
379.90	disorder of eye, unspecified
379.91	pain in or around eye
379.92	swelling or mass of eye
379.93	redness or discharge of eye
379.99	other ill-defined disorders of eye
380.00	perichondritis of pinna, unspecified
380.03	chondritis of pinna
380.10	infective otitis externa, unspecified
380.14	malignant otitis externa
380.15	chronic mycotic otitis externa
380.21	cholesteatoma of external ear
380.22	other acute otitis externa
380.23	other chronic otitis externa
380.39	other noninfectious disorders of pinna
380.4	impacted cerumen
381.00	acute nonsuppurative otitis media, unspecified
381.4	nonsuppurative otitis media, not specified as acute or chronic
382.00	acute suppurative otitis media without spontaneous rupture of eardrum
382.01	acute suppurative otitis media with spontaneous rupture of eardrum
382.4	unspecified suppurative otitis media
382.9	unspecified otitis media
383.00	acute mastoiditis without complications
383.02	acute mastoiditis with other complications
383.1	chronic mastoiditis
383.21	acute petrositis
383.9	unspecified mastoiditis
384.01	bullous myringitis
384.20	perforation of tympanic membrane, unspecified
385.82	cholesterin granuloma of middle ear and mastoid
385.89	other disorders of middle ear and mastoid
386.00	ménière's disease, unspecified
386.10	peripheral vertigo, unspecified
386.11	benign paroxysmal positional vertigo
386.12	vestibular neuronitis
386.19	other peripheral vertigo
386.2	vertigo of central origin
386.30	labyrinthitis, unspecified
386.9	unspecified vertiginous syndromes and labyrinthine disorders
387.9	otosclerosis, unspecified
388.30	tinnitus, unspecified
388.32	objective tinnitus
388.42	hyperacusis
388.5	disorders of acoustic nerve
388.60	otorrhea, unspecified
388.61	cerebrospinal fluid otorrhea
388.69	other otorrhea
388.70	otalgia, unspecified
388.71	otogenic pain
388.72	referred otogenic pain
388.8	other disorders of ear
389.00	conductive hearing loss, unspecified
389.03	conductive hearing loss, middle ear
389.05	conductive hearing loss, unilateral
389.06	conductive hearing loss, bilateral
389.08	conductive hearing loss of combined types
389.10	sensorineural hearing loss, unspecified
389.12	neural hearing loss, bilateral
389.15	sensorineural hearing loss, unilateral
389.17	sensory hearing loss, unilateral
389.18	sensorineural hearing loss, bilateral
389.21	mixed hearing loss, unilateral
389.22	mixed hearing loss, bilateral
389.7	deaf, nonspeaking, not elsewhere classifiable
389.8	other specified forms of hearing loss
389.9	unspecified hearing loss
390	rheumatic fever without mention of heart involvement
391.0	acute rheumatic pericarditis
391.1	acute rheumatic endocarditis
391.8	other acute rheumatic heart disease
393	chronic rheumatic pericarditis
394.0	mitral stenosis
394.1	rheumatic mitral insufficiency
394.2	mitral stenosis with insufficiency
394.9	other and unspecified mitral valve diseases
395.0	rheumatic aortic stenosis
395.1	rheumatic aortic insufficiency
395.2	rheumatic aortic stenosis with insufficiency
395.9	other and unspecified rheumatic aortic diseases
396.0	mitral valve stenosis and aortic valve stenosis
396.1	mitral valve stenosis and aortic valve insufficiency
396.2	mitral valve insufficiency and aortic valve stenosis
396.3	mitral valve insufficiency and aortic valve insufficiency
396.8	multiple involvement of mitral and aortic valves
396.9	mitral and aortic valve diseases, unspecified
397.0	diseases of tricuspid valve
397.1	rheumatic diseases of pulmonary valve
398.90	rheumatic heart disease, unspecified
398.91	rheumatic heart failure (congestive)
398.99	other rheumatic heart diseases
401.0	malignant essential hypertension
401.1	benign essential hypertension
401.9	unspecified essential hypertension
402.00	malignant hypertensive heart disease without heart failure
402.01	malignant hypertensive heart disease with heart failure
402.10	benign hypertensive heart disease without heart failure
402.11	benign hypertensive heart disease with heart failure
402.90	unspecified hypertensive heart disease without heart failure
402.91	unspecified hypertensive heart disease with heart failure
403.00	hypertensive chronic kidney disease, malignant, with chronic kidney disease stage i through stage iv, or unspecified
403.01	hypertensive chronic kidney disease, malignant, with chronic kidney disease stage v or end stage renal disease
403.10	hypertensive chronic kidney disease, benign, with chronic kidney disease stage i through stage iv, or unspecified
403.11	hypertensive chronic kidney disease, benign, with chronic kidney disease stage v or end stage renal disease
403.90	hypertensive chronic kidney disease, unspecified, with chronic kidney disease stage i through stage iv, or unspecified
403.91	hypertensive chronic kidney disease, unspecified, with chronic kidney disease stage v or end stage renal disease
404.00	hypertensive heart and chronic kidney disease, malignant, without heart failure and with chronic kidney disease stage i through stage iv, or unspecified
404.01	hypertensive heart and chronic kidney disease, malignant, with heart failure and with chronic kidney disease stage i through stage iv, or unspecified
404.03	hypertensive heart and chronic kidney disease, malignant, with heart failure and with chronic kidney disease stage v or end stage renal disease
404.11	hypertensive heart and chronic kidney disease, benign, with heart failure and with chronic kidney disease stage i through stage iv, or unspecified
404.13	hypertensive heart and chronic kidney disease, benign, with heart failure and chronic kidney disease stage v or end stage renal disease
404.90	hypertensive heart and chronic kidney disease, unspecified, without heart failure and with chronic kidney disease stage i through stage iv, or unspecified
404.91	hypertensive heart and chronic kidney disease, unspecified, with heart failure and with chronic kidney disease stage i through stage iv, or unspecified
404.92	hypertensive heart and chronic kidney disease, unspecified, without heart failure and with chronic kidney disease stage v or end stage renal disease
404.93	hypertensive heart and chronic kidney disease, unspecified, with heart failure and chronic kidney disease stage v or end stage renal disease
